id	item_group_id	title	description	price	sale_price	image_link	link	availability	product_type	brand	color	size	custom_label_0	custom_label_1	custom_label_2	custom_label_3	custom_label_4	catwalk_video	parent_sku	sales_count_10_days	vip_price	release_date	sales_count_conversions_10_days	half_price	aged_sale_price	sales_count_conversions_1_day	inventory_count
HS2150490-1852-83075	12536428	"Asher Sherpa-Lined Lace-Up Boot"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Suede Heel Height: 3.0"" Platform Height: 0.75"" Shaft Height (based on size 8): 13.75"" Measurements will vary slightly Imported "	$74.95	$16.24	https://us-cdn.justfab.com/media/images/products/HS2150490-1852/HS2150490-1852-2_589x860.jpg	https://www.justfab.ca/products/Asher-Sherpa-Lined-Lace-Up-Boot-HS2150490-1852	"in stock"	"Fashion > Shoes > Boots > Combat"	JustFab			1	6	"Asher Sherpa-Lined Lace-Up Boot"		"low performer"	https://us-cdn.justfab.com/media/video/products/HS2150490-2458/HS2150490-2458.mp4	HS2150490	6	$64.95	31/10/2022	1	$38.97	$	0	17
CW2150143-1533-83055	12536920	"Kelly Nylon Puffer Combat Boot"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Textile Heel Height: 1.75"" Shaft Height (based on size 8): 6.75"" Calf Circumference (based on size 8): 16.5"" Measurements will vary slightly Imported "	$54.95	$11.24	https://us-cdn.justfab.com/media/images/products/CW2150143-1533/CW2150143-1533-2_589x860.jpg	https://www.justfab.ca/products/Kelly-Nylon-Puffer-Combat-Boot-CW2150143-1533	"in stock"	"Fashion > Shoes > Boots > Snow"	JustFab			1	5	"Kelly Nylon Puffer Combat Boot"		"low performer"	https://us-cdn.justfab.com/media/video/products/CW2150143-1533/CW2150143-1533.mp4	CW2150143	5	$44.95	08/02/2022	1	$26.97	$	0	25
CW2150721-1533-83055	12617134	"Evi Ankle Duck Boot"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Rubber/ Faux Suede Heel Height: 0.75"" Calf Circumference (based on size 8): 16.5"" Measurements will vary slightly Imported "	$54.95	$11.24	https://us-cdn.justfab.com/media/images/products/CW2150721-1533/CW2150721-1533-2_589x860.jpg	https://www.justfab.ca/products/Evi-Ankle-Duck-Boot-CW2150721-1533	"in stock"	"Fashion > Shoes > Boots > Rain"	JustFab			1	3	"Evi Ankle Duck Boot"		"low performer"	https://us-cdn.justfab.com/media/video/products/CW2150721-10499/CW2150721-10499.mp4	CW2150721	3	$44.95	28/11/2022	1	$26.97	$	0	16
DA2148129-1853-83080	12617287	"Iris Platform Heeled Sandal"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Textile Heel Height: 3.0"" Platform Height: 0.5 Measurements will vary slightly Imported "	$54.95	$10.74	https://us-cdn.justfab.com/media/images/products/DA2148129-1853/DA2148129-1853-2_589x860.jpg	https://www.justfab.ca/products/Iris-Platform-Heeled-Sandal-DA2148129-1853	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"	JustFab			1	1	"Iris Platform Heeled Sandal"		"low performer"	https://us-cdn.justfab.com/media/video/products/DA2148129-0001/DA2148129-0001.mp4	DA2148129	1	$42.95	08/12/2021	1	$25.77	$	0	1
BS2149902-6023-83075	12617749	"Ilsa Platform Heeled-Bootie"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Suede Heel Height: 4.0"" Platform Height: 1.0"" Shaft Height (based on size 8): 5.0"" Measurements will vary slightly Imported "	$54.95	$11.24	https://us-cdn.justfab.com/media/images/products/BS2149902-6023/BS2149902-6023-2_589x860.jpg	https://www.justfab.ca/products/Ilsa-Platform-Heeled-Bootie-BS2149902-6023	"in stock"	"Fashion > Shoes > Boots > Booties"	JustFab			1	2	"Ilsa Platform Heeled-Bootie"		"low performer"	https://us-cdn.justfab.com/media/video/products/BS2149902-1780/BS2149902-1780.mp4	BS2149902	2	$44.95	31/10/2022	1	$26.97	$	0	74
PP2044992-6023-88085	12618505	"Khloy Classic Pump"	" Padded insole with arch support Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Suede Heel Height: 3.25"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Imported "	$44.95	$8.24	https://us-cdn.justfab.com/media/images/products/PP2044930-6023/PP2044930-6023-2_589x860.jpg	https://www.justfab.ca/products/Khloy-Classic-Pump-PP2044930-6023	"in stock"	"Fashion > Shoes > Pumps > Classic"	JustFab			1	2	"Khloy Classic Pump"		"low performer"	https://us-cdn.justfab.com/media/video/products/PP2044930-0001/PP2044930-0001.mp4	PP2044930	2	$32.95	30/12/2021	1	$19.77	$	1	2
FB2150719-2660-88095	12618754	"Demi Faux Fur Lined Fold-Over Boot"	"  Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported.   Material: Faux Suede/ Faux Fur   Heel Height: 1.25""   Shaft Height (based on size 8): 18.0""    Extra wide width has additional room across the footbed, ball of the foot and instep  Extra Wide width + Extra Wide Calf size is available in E fit  Measurements will vary slightly   Imported   "	$72.95	$14.24	https://us-cdn.justfab.com/media/images/products/FB2150268-2660/FB2150268-2660-2_589x860.jpg	https://www.justfab.ca/products/Demi-Sherpa-Lined-Fold-Over-Boot-FB2150268-2660	"in stock"	"Fashion > Shoes > Boots > Riding"	JustFab			1	2	"Demi Faux Fur Lined Fold-Over Boot"		"low performer"	https://us-cdn.justfab.com/media/video/products/FB2150268-1533/FB2150268-1533.mp4	FB2150268	2	$56.95	29/09/2022	1	$34.17	$	1	13
FB2150722-1590-83055	12620206	"Julie Side-Tie Tall Boot"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Leather Heel Height: 0.75"" Shaft Height (based on size 8): 16.0"" Calf Circumference (based on size 8): 16.5"" Measurements will vary slightly Imported "	$56.95	$11.74	https://us-cdn.justfab.com/media/images/products/FB2150722-1590/FB2150722-1590-2_589x860.jpg	https://www.justfab.ca/products/Julie-Side-Tie-Tall-Boot-FB2150722-1590	"in stock"	"Fashion > Shoes > Boots > Heeled Boots"	JustFab			1	1	"Julie Side-Tie Tall Boot"		"low performer"	https://us-cdn.justfab.com/media/video/products/FB2150722-1533/FB2150722-1533.mp4	FB2150722	1	$46.95	06/04/2022	1	$28.17	$	0	1
FB2251331-6023-83070	12669889	"Roonie Tall Rain Boot"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Leather Heel Height: 2.25"" Shaft Height (based on size 8): 13.5"" Calf Circumference (based on size 8): 16.5"" Measurements will vary slightly Imported "	$49.95	$9.99	https://us-cdn.justfab.com/media/images/products/FB2251331-6023/FB2251331-6023-2_589x860.jpg	https://www.justfab.ca/products/Roonie-Tall-Rain-Boot-FB2251331-6023	"in stock"	"Fashion > Shoes > Boots > Rain"	JustFab			1	3	"Roonie Tall Rain Boot"		"low performer"	https://us-cdn.justfab.com/media/video/products/FB2251331-6023/FB2251331-6023.mp4	FB2251331	3	$39.95	29/12/2022	1	$23.97	$	0	41
PP2250886-6023-83070	12670495	"Fauna Bow Sling-Back Pump"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Leather Heel Height: 3.5"" Measurements will vary slightly Imported "	$49.95	$9.99	https://us-cdn.justfab.com/media/images/products/PP2250886-6023/PP2250886-6023-2_589x860.jpg	https://www.justfab.ca/products/Fauna-Bow-Sling-Back-Pump-PP2250886-6023	"in stock"	"Fashion > Shoes > Pumps > Slingback"	JustFab			1	2	"Fauna Bow Sling-Back Pump"		"low performer"	https://us-cdn.justfab.com/media/video/products/PP2250886-6023/PP2250886-6023.mp4	PP2250886	2	$39.95	30/12/2021	1	$23.97	$	0	42
PP2044681-7396-83070	12670612	"Gisselle Classic Pump"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Leather Heel Height: 4.0"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Imported "	$44.95	$8.24	https://us-cdn.justfab.com/media/images/products/PP2044681-7396/PP2044681-7396-2_589x860.jpg	https://www.justfab.ca/products/Gisselle-Classic-Pump-PP2044681-7396	"in stock"	"Fashion > Shoes > Pumps > Classic"	JustFab			1	1	"Gisselle Classic Pump"		"low performer"	https://us-cdn.justfab.com/media/video/products/PP2044681-1977/PP2044681-1977.mp4	PP2044681	1	$32.95	30/12/2021	1	$19.77	$	0	1
FB2250917-1533-83100	12671131	"Toni Lug Sole Tall Boot"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Leather/ Active Knit Textile Heel Height: 2.0"" Shaft Height (based on size 8): 17.0"" Calf Circumference (based on size 8): 16.5"" Measurements will vary slightly Imported "	$62.95	$13.24	https://us-cdn.justfab.com/media/images/products/FB2250917-1533/FB2250917-1533-2_589x860.jpg	https://www.justfab.ca/products/Toni-Lug-Sole-Tall-Boot-FB2250917-1533	"in stock"	"Fashion > Shoes > Boots > Riding"	JustFab			1	1	"Toni Lug Sole Tall Boot"		"low performer"	https://us-cdn.justfab.com/media/video/products/FB2250917-1533/FB2250917-1533.mp4	FB2250917	1	$52.95	14/02/2022	1	$31.77	$	0	1
PP2044681-1690-83095	12671590	"Gisselle Classic Pump"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Suede Heel Height: 4.0"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Imported "	$44.95	$8.24	https://us-cdn.justfab.com/media/images/products/PP2044681-1690/PP2044681-1690-2_589x860.jpg	https://www.justfab.ca/products/Gisselle-Classic-Pump-PP2044681-1690	"in stock"	"Fashion > Shoes > Pumps > Classic"	JustFab			1	1	"Gisselle Classic Pump"		"low performer"	https://us-cdn.justfab.com/media/video/products/PP2044681-1977/PP2044681-1977.mp4	PP2044681	1	$32.95	30/12/2021	1	$19.77	$	0	1
FB2251382-1533-83100	12671740	"Briony Tall Combat Boot"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Leather Heel Height: 1.0"" Shaft Height (based on size 8): 16.0"" Calf Circumference (based on size 8): 16.5"" Measurements will vary slightly Imported "	$59.95	$12.49	https://us-cdn.justfab.com/media/images/products/FB2251382-1533/FB2251382-1533-2_589x860.jpg	https://www.justfab.ca/products/Briony-Tall-Combat-Boot-FB2251382-1533	"in stock"	"Fashion > Shoes > Boots > Combat"	JustFab			1	2	"Briony Tall Combat Boot"		"low performer"	https://us-cdn.justfab.com/media/video/products/FB2251382-1533/FB2251382-1533.mp4	FB2251382	2	$49.95	09/01/2023	1	$29.97	$	0	85
HS2149757-1733-83110	12672514	"Arlette Block Heeled Boot"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Suede Heel Height: 4.0"" Shaft Height (based on size 8): 15.5"" Calf Circumference (based on size 8): 16.5"" Measurements will vary slightly Imported "	$56.95	$11.24	https://us-cdn.justfab.com/media/images/products/HS2149757-1733/HS2149757-1733-2_589x860.jpg	https://www.justfab.ca/products/Arlette-Block-Heeled-Boot-HS2149757-1733	"in stock"	"Fashion > Shoes > Boots > Heeled Boots"	JustFab			1	5	"Arlette Block Heeled Boot"		"low performer"	https://us-cdn.justfab.com/media/video/products/HS2149757-0001/HS2149757-0001.mp4	HS2149757	5	$44.95	28/11/2022	1	$26.97	$	0	29
FB2149183-0001-83090	12778318	"Ramona Over-The-Knee Flat Boot"	"  Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported.   Material: Faux Suede   Heel Height: 1.0""   Platform Height: 0.25""   Shaft Height (based on size 8): 23.25""    Extra wide width has additional room across the footbed, ball of the foot and instep  Extra Wide width + Extra Wide Calf size is available in E fit  Measurements will vary slightly   Imported   "	$59.95	$12.49	https://us-cdn.justfab.com/media/images/products/FB2149183-0001/FB2149183-0001-2_589x860.jpg	https://www.justfab.ca/products/Ramona-Over-The-Knee-Boot-FB2149183-0001	"in stock"	"Fashion > Shoes > Boots > Over the Knee"	JustFab			1	3	"Ramona Over-The-Knee Flat Boot"		"low performer"	https://us-cdn.justfab.com/media/video/products/FB2149183-2458/FB2149183-2458.mp4	FB2149183	3	$49.95	28/11/2022	1	$29.97	$	0	345
FB2149183-2458-83095	12778393	"Ramona Over-The-Knee Flat Boot"	"  Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported.   Material: Faux Suede   Heel Height: 1.0""   Platform Height: 0.25""   Shaft Height (based on size 8): 23.25""    Extra wide width has additional room across the footbed, ball of the foot and instep  Extra Wide width + Extra Wide Calf size is available in E fit  Measurements will vary slightly   Imported   "	$59.95	$12.49	https://us-cdn.justfab.com/media/images/products/FB2149183-2458/FB2149183-2458-2_589x860.jpg	https://www.justfab.ca/products/Ramona-Over-The-Knee-Boot-FB2149183-2458	"in stock"	"Fashion > Shoes > Boots > Over the Knee"	JustFab			1	1	"Ramona Over-The-Knee Flat Boot"		"low performer"	https://us-cdn.justfab.com/media/video/products/FB2149183-2458/FB2149183-2458.mp4	FB2149183	1	$49.95	31/08/2022	1	$29.97	$	0	10
HS2149372-1733-88100	12779443	"Alma Over-The-Knee Heeled Boot"	"  Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported.   Material: Faux Suede   Heel Height: 4.0""   Shaft Height (based on size 8): 22.0""    Extra wide width has additional room across the footbed, ball of the foot and instep  Extra Wide width + Extra Wide Calf size is available in E fit  Measurements will vary slightly   Imported   "	$59.95	$12.49	https://us-cdn.justfab.com/media/images/products/HS2149371-1733/HS2149371-1733-2_589x860.jpg	https://www.justfab.ca/products/Alma-Over-The-Knee-Heeled-Boot-HS2149371-1733	"in stock"	"Fashion > Shoes > Boots > Over the Knee"	JustFab			1	1	"Alma Over-The-Knee Heeled Boot"		"low performer"	https://us-cdn.justfab.com/media/video/products/HS2149371-1674/HS2149371-1674.mp4	HS2149371	1	$49.95	24/08/2022	1	$29.97	$	0	1
DA2251245-1830-83090	12893665	"Tina Triple-Strap Platform Sandal"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Suede Heel Height: 4.5"" Platform Height: 1.5"" Measurements will vary slightly Imported "	$56.95	$11.24	https://us-cdn.justfab.com/media/images/products/DA2251245-1830/DA2251245-1830-2_589x860.jpg	https://www.justfab.ca/products/Tina-Triple-Strap-Platform-Sandal-DA2251245-1830	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"	JustFab			1	1	"Tina Triple-Strap Platform Sandal"		"low performer"	https://us-cdn.justfab.com/media/video/products/DA2251245-1830/DA2251245-1830.mp4	DA2251245	1	$44.95	20/01/2022	1	$26.97	$	0	61
FB2250917-0155-83085	12893800	"Toni Lug Sole Tall Boot"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Leather/ Active Knit Textile Heel Height: 2.0"" Shaft Height (based on size 8): 17.0"" Calf Circumference (based on size 8): 16.5"" Measurements will vary slightly Imported "	$62.95	$13.24	https://us-cdn.justfab.com/media/images/products/FB2250917-0155/FB2250917-0155-2_589x860.jpg	https://www.justfab.ca/products/Toni-Lug-Sole-Tall-Boot-FB2250917-0155	"in stock"	"Fashion > Shoes > Boots > Riding"	JustFab			1	1	"Toni Lug Sole Tall Boot"		"low performer"	https://us-cdn.justfab.com/media/video/products/FB2250917-1533/FB2250917-1533.mp4	FB2250917	1	$52.95	14/02/2022	1	$31.77	$	0	1
SK2251499-2110-83075	12959143	"Jordan Eyelet Platform Sneaker"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Suede Heel Height: 1.5"" Platform Height: 4.0"" Measurements will vary slightly Imported "	$46.95	$9.24	https://us-cdn.justfab.com/media/images/products/SK2251499-2110/SK2251499-2110-2_589x860.jpg	https://www.justfab.ca/products/Jordan-Eyelet-Platform-Sneaker-SK2251499-2110	"in stock"	"Fashion > Shoes > Sneakers > Low Top"	JustFab			1	1	"Jordan Eyelet Platform Sneaker"		"low performer"	https://us-cdn.justfab.com/media/video/products/SK2251499-1090/SK2251499-1090.mp4	SK2251499	1	$36.95	01/03/2022	1	$22.17	$	0	1
PP2044681-9643-83120	12959719	"Gisselle Classic Pump"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Suede Heel Height: 4.0"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Imported "	$44.95	$8.24	https://us-cdn.justfab.com/media/images/products/PP2044681-9643/PP2044681-9643-2_589x860.jpg	https://www.justfab.ca/products/Gisselle-Classic-Pump-PP2044681-9643	"in stock"	"Fashion > Shoes > Pumps > Classic"	JustFab			1	1	"Gisselle Classic Pump"		"low performer"	https://us-cdn.justfab.com/media/video/products/PP2044681-1977/PP2044681-1977.mp4	PP2044681	1	$32.95	28/02/2022	1	$19.77	$	0	1
PP2251504-2600-83055	12961246	"Maya Ankle-Strap Platform Pump"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Leather Heel Height: 5.25"" Measurements will vary slightly Imported "	$64.95	$12.49	https://us-cdn.justfab.com/media/images/products/PP2251504-2600/PP2251504-2600-2_589x860.jpg	https://www.justfab.ca/products/Maya-Ankle-Strap-Platform-Pump-PP2251504-2600	"in stock"	"Fashion > Shoes > Pumps > Platform"	JustFab			1	5	"Maya Ankle-Strap Platform Pump"		"low performer"	https://us-cdn.justfab.com/media/video/products/PP2251504-2600/PP2251504-2600.mp4	PP2251504	5	$49.95	28/02/2023	1	$29.97	$	0	19
PP2147524-0204-83110	13051834	"Shantay Anklet Pump"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Leather Heel Height: 4.0"" Measurements will vary slightly Imported "	$49.95	$9.99	https://us-cdn.justfab.com/media/images/products/PP2147524-0204/PP2147524-0204-2_589x860.jpg	https://www.justfab.ca/products/Shantay-Anklet-Pump-PP2147524-0204	"in stock"	"Fashion > Shoes > Pumps > Ankle Strap"	JustFab			1	1	"Shantay Anklet Pump"		"low performer"	https://us-cdn.justfab.com/media/video/products/PP2147524-0204/PP2147524-0204.mp4	PP2147524	1	$39.95	31/03/2022	1	$23.97	$	0	1
DA2251794-1429-83075	13052767	"Twist And Shout Mule Heeled Sandal"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Leather Heel Height: 3.75"" Measurements will vary slightly Imported "	$49.95	$9.99	https://us-cdn.justfab.com/media/images/products/DA2251794-1429/DA2251794-1429-2_589x860.jpg	https://www.justfab.ca/products/Twist-And-Shout-Mule-Heeled-Sandal-DA2251794-1429	"in stock"	"Fashion > Shoes > Sandals > Mule"	JustFab			1	1	"Twist And Shout Mule Heeled Sandal"		"low performer"	https://us-cdn.justfab.com/media/video/products/DA2251794-1429/DA2251794-1429.mp4	DA2251794	1	$39.95	31/03/2022	1	$23.97	$	0	2
DA2147641-3531-88080	13053112	"Lorelai Block Heeled Sandal"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Leather Heel Height: 4.0"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Imported "	$44.95	$8.24	https://us-cdn.justfab.com/media/images/products/DA2040125-3531/DA2040125-3531-2_589x860.jpg	https://www.justfab.ca/products/Lorelai-Block-Heeled-Sandal-DA2040125-3531	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"	JustFab			1	2	"Lorelai Block Heeled Sandal"		"low performer"	https://us-cdn.justfab.com/media/video/products/DA2040125-0503/DA2040125-0503.mp4	DA2040125	2	$32.95	01/04/2022	1	$19.77	$	0	1
WE2148431-7423-83060	13148767	"Skye Espadrille Wedge"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Textile Heel Height: 3.75"" Measurements will vary slightly Imported "	$52.95	$9.99	https://us-cdn.justfab.com/media/images/products/WE2148431-7423/WE2148431-7423-2_589x860.jpg	https://www.justfab.ca/products/Skye-Espadrille-Wedge-WE2148431-7423	"in stock"	"Fashion > Shoes > Sandals > Wedge"	JustFab			1	2	"Skye Espadrille Wedge"		"low performer"	https://us-cdn.justfab.com/media/video/products/WE2148431-0001/WE2148431-0001.mp4	WE2148431	2	$39.95	29/04/2022	1	$23.97	$	0	20
PP2147427-10693-88075	13149235	"Gisselle Classic Pump"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Textile Heel Height: 4.0"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Imported "	$44.95	$8.24	https://us-cdn.justfab.com/media/images/products/PP2044681-10693/PP2044681-10693-2_589x860.jpg	https://www.justfab.ca/products/Gisselle-Classic-Pump-PP2044681-10693	"in stock"	"Fashion > Shoes > Pumps > Classic"	JustFab			1	5	"Gisselle Classic Pump"		"low performer"	https://us-cdn.justfab.com/media/video/products/PP2044681-1977/PP2044681-1977.mp4	PP2044681	5	$32.95	29/04/2022	1	$19.77	$	0	1
WE2251798-0204-83055	13149577	"Ambretta Wrap Wedge"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Leather Heel Height: 3.5"" Platform Height: 0.75"" Measurements will vary slightly Imported "	$52.95	$9.99	https://us-cdn.justfab.com/media/images/products/WE2251798-0204/WE2251798-0204-2_589x860.jpg	https://www.justfab.ca/products/Ambretta-Wrap-Wedge-WE2251798-0204	"in stock"	"Fashion > Shoes > Sandals > Gladiator"	JustFab			1	7	"Ambretta Wrap Wedge"		"low performer"	https://us-cdn.justfab.com/media/video/products/WE2251798-0204/WE2251798-0204.mp4	WE2251798	7	$39.95	17/08/2022	1	$23.97	$	0	35
PP2043951-7410-84120	13307473	"Rish Platform Pump"	" Material: Faux Leather Heel Height: 5.5"" Platform Height: 1.25"" Measurements will vary slightly Imported "	$64.95	$12.49	https://us-cdn.justfab.com/media/images/products/PP2043951-7410/PP2043951-7410-2_589x860.jpg	https://www.justfab.ca/products/Rish-Platform-Pump-PP2043951-7410	"in stock"	"Fashion > Shoes > Pumps > Ankle Strap"	JustFab			1	1	"Rish Platform Pump"		"low performer"		PP2043951	1	$49.95	02/05/2022	1	$29.97	$	1	61
PP2044681-6264-83120	13497622	"Gisselle Classic Pump"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Belongs to the JF Core collection—tried, tested & true Material: Faux Suede Heel Height: 4.0"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Imported "	$44.95	$8.24	https://us-cdn.justfab.com/media/images/products/PP2044681-6264/PP2044681-6264-2_589x860.jpg	https://www.justfab.ca/products/Gisselle-Classic-Pump-PP2044681-6264	"in stock"	"Fashion > Shoes > Pumps > Classic"	JustFab			1	1	"Gisselle Classic Pump"		"low performer"	https://us-cdn.justfab.com/media/video/products/PP2044681-1366/PP2044681-1366.mp4	PP2044681	1	$32.95	29/07/2022	1	$19.77	$	0	7
DA2251410-2110-84090	13639705	"Mazie Heeled Sandal"	" Dream Sole – Double the padding for comfort, support, and ease of movement. Material: Faux Leather/ Textile Heel Height: 5.75"" Platform Height: 1.75"" Measurements will vary slightly Closure: Adjustable Strap Imported "	$64.95	$12.49	https://us-cdn.justfab.com/media/images/products/DA2251410-2110/DA2251410-2110-2_589x860.jpg	https://www.justfab.ca/products/Mazie-Heeled-Sandal-DA2251410-2110	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"	JustFab			1	8	"Mazie Heeled Sandal"		"low performer"		DA2251410	8	$49.95	29/07/2022	1	$29.97	$	0	415
FT2148227-1533-83055	13684291	"Cambell Slip-On Loafer"	" Belongs to the JF Core collection—tried, tested & true Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Suede Heel Height: 0.25"" Measurements will vary slightly Closure: Slip On Imported "	$39.95	$7.49	https://us-cdn.justfab.com/media/images/products/FT2148227-1533/FT2148227-1533-2_589x860.jpg	https://www.justfab.ca/products/Cambell-Slip-On-Loafer-FT2148227-1533	"in stock"	"Fashion > Shoes > Flats > Loafer"	JustFab			1	25	"Cambell Slip-On Loafer"		"mid performer"	https://us-cdn.justfab.com/media/video/products/FT2148227-2120/FT2148227-2120.mp4	FT2148227	25	$29.95	29/12/2022	1	$17.97	$	0	2
PP2149113-1830-83075	13685122	"Daphne Block Heel Pump"	" Belongs to the JF Core collection—tried, tested & true Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Suede Heel Height: 3.5"" Measurements will vary slightly Closure: Slip On Imported "	$44.95	$8.24	https://us-cdn.justfab.com/media/images/products/PP2149113-1830/PP2149113-1830-2_589x860.jpg	https://www.justfab.ca/products/Daphne-Block-Heel-Pump-PP2149113-1830	"in stock"	"Fashion > Shoes > Pumps > Classic"	JustFab			1	3	"Daphne Block Heel Pump"		"low performer"	https://us-cdn.justfab.com/media/video/products/PP2149113-2600/PP2149113-2600.mp4	PP2149113	3	$32.95	31/08/2022	1	$19.77	$	0	1
DA2040125-6264-83095	13686547	"Lorelai Block Heeled Sandal"	" Belongs to the JF Core collection—tried, tested & true Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Suede Heel Height: 4.0"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Closure: Adjustable Buckle Imported "	$44.95	$8.24	https://us-cdn.justfab.com/media/images/products/DA2040125-6264/DA2040125-6264-2_589x860.jpg	https://www.justfab.ca/products/Lorelai-Block-Heeled-Sandal-DA2040125-6264	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"	JustFab			1	1	"Lorelai Block Heeled Sandal"		"low performer"	https://us-cdn.justfab.com/media/video/products/DA2040125-0503/DA2040125-0503.mp4	DA2040125	1	$32.95	31/08/2022	1	$19.77	$	0	10
BS2253294-1533-83060	13766026	"Khloy Western Stiletto Bootie"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Suede Heel Height: 3.5"" Shaft Height (based on size 8): 5.25"" Measurements will vary slightly Closure: Inside Zipper Imported "	$54.95	$11.24	https://us-cdn.justfab.com/media/images/products/BS2253294-1533/BS2253294-1533-2_589x860.jpg	https://www.justfab.ca/products/Khloy-Western-Stiletto-Bootie-BS2253294-1533	"in stock"	"Fashion > Shoes > Boots > Cowboy and Western"	JustFab			1	2	"Khloy Western Stiletto Bootie"		"low performer"	https://us-cdn.justfab.com/media/video/products/BS2253294-1533/BS2253294-1533.mp4	BS2253294	2	$44.95	29/09/2022	1	$26.97	$	0	3
