id	item_group_id	title	description	price	sale_price	image_link	additional_image_link	link	availability	product_type	google_product_category	condition	mpn	brand	color	size	gender	age_group	custom_label_2	parent_sku	vip_price	sales_count_conversions_10_days	sales_count_10_days	half_price	aged_saleprice	imagecrawler_http	release_date	inventory_count	inventory2	sales_count_conversions_1_day	additional_image_link_2	additional_image_link_3	additional_image_link_4	low_stock	product_sku
MC2356437-10988-44060	14585911	"LANA BRIEF CLASSIC (Trio Set)"	"Lace forever! This trio of briefs, created in luxurious green, beige or ivory DORINA ECO all-over lace, offer a perfect reason to feel sensual and beautiful every day."	$24.95	$6.24	https://static3.sd-assets.com/assets/images/001/324/525/LANA-BRIEF-CLASSIC-MC2356437-10988_E_CONTENT5-original.jpg	https://static3.sd-assets.com/assets/images/001/324/525/LANA-BRIEF-CLASSIC-MC2356437-10988_E_CONTENT5-original.jpg	https://www.shoedazzle.com/products/LANA-BRIEF-CLASSIC-MC2356437-10988	"in stock"	"Fashion > Clothing > Intimates > Underwear"		new	MC2356437-10988-44060	ShoeDazzle	GREEN/BEIGE/IVORY	XXL	female		"LANA BRIEF CLASSIC (Trio Set)"	MC2356437-10988	$24.95	11	27	$12.48	$9.98		07/27/2023	425	27	2	https://static3.sd-assets.com/assets/images/001/324/520/LANA-BRIEF-CLASSIC-MC2356437-10988_E_CONTENT4-original.jpg	https://static3.sd-assets.com/assets/images/001/305/490/LANA-BRIEF-CLASSIC-MC2356437-10988_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/305/730/LANA-BRIEF-CLASSIC-MC2356437-10988_B_Back-original.jpg		MC2356437-10988
MC2252066-10739-44060	12666826	"LANA BRIEF CLASSIC (Three-Pack)"	"Lace forever! This trio of briefs, created in luxurious green, beige or ivory DORINA ECO all-over lace, offer a perfect reason to feel sensual and beautiful every day."	$24.95	$6.24	https://static3.sd-assets.com/assets/images/001/294/777/LANA-BRIEF-CLASSIC-MC2252066-10739_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/294/777/LANA-BRIEF-CLASSIC-MC2252066-10739_A_FRONT-HERO-original.jpg	https://www.shoedazzle.com/products/LANA-BRIEF-CLASSIC-MC2252066-10739	"out of stock"	"Fashion > Clothing > Loungewear > Bottoms"		new	MC2252066-10739-44060	ShoeDazzle	CORAL/BEIGE/BLACK	XXL	female		"LANA BRIEF CLASSIC (Three-Pack)"	MC2252066-10739	$24.95	8	21	$12.48	$9.98		07/27/2023	494	0	0	"https://static3.sd-assets.com/assets/images/001/281/399/LANA-BRIEF CLASSIC-MC2252066-10739_B_BACK-original.jpg"	https://static3.sd-assets.com/assets/images/001/294/778/LANA-BRIEF-CLASSIC-MC2252066-10739_C_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/294/779/LANA-BRIEF-CLASSIC-MC2252066-10739_C_CONTENT3-original.jpg		MC2252066-10739
MC2151074-0039-44060	12077908	"SUZANNE HIGH-RISE BRIEF TWO-PACK"	"A set of classic briefs with a high-rise elasticized waistband."	$16.95	$4.24	https://static3.sd-assets.com/assets/images/001/273/869/SUZANNE-HIGH-RISE-BRIEF-TWO-PACK-MC2151074-0039_E_Content3-original.jpg	https://static3.sd-assets.com/assets/images/001/273/869/SUZANNE-HIGH-RISE-BRIEF-TWO-PACK-MC2151074-0039_E_Content3-original.jpg	https://www.shoedazzle.com/products/SUZANNE-HIGH-RISE-BRIEF-TWO-PACK-MC2151074-0039	"in stock"	"Fashion > Clothing > Loungewear > Bottoms"		new	MC2151074-0039-44060	ShoeDazzle	BLACK/WHITE	XXL	female		"SUZANNE HIGH-RISE BRIEF TWO-PACK"	MC2151074-0039	$16.95	6	21	$8.48	$6.78		07/27/2023	4807	456	0	https://static3.sd-assets.com/assets/images/001/273/870/SUZANNE-HIGH-RISE-BRIEF-TWO-PACK-MC2151074-0039_E_Content4-original.jpg	https://static3.sd-assets.com/assets/images/001/273/871/SUZANNE-HIGH-RISE-BRIEF-TWO-PACK-MC2151074-0039_E_CONTENT5-original.jpg	https://static3.sd-assets.com/assets/images/001/273/872/SUZANNE-HIGH-RISE-BRIEF-TWO-PACK-MC2151074-0039_E_CONTENT6-original.jpg		MC2151074-0039
CA2253064-2559-44060	16687191	"Faux Suede Moto Jacket"		$59.95	$14.99	https://static3.sd-assets.com/assets/images/001/363/821/Faux-Suede-Moto-Jacket-CA2253064-2559_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/363/821/Faux-Suede-Moto-Jacket-CA2253064-2559_B_Back-original.jpg	https://www.shoedazzle.com/products/Faux-Suede-Moto-Jacket-CA2253064-2559	"out of stock"	"Fashion > Clothing > Jackets & Coats > Moto"		new	CA2253064-2559-44060	ShoeDazzle	"Roasted Pecan"	XXL	female		"Faux Suede Moto Jacket"	CA2253064-2559	$59.95	6	45	$29.98	$23.98		07/28/2023	75	-1	0	https://static3.sd-assets.com/assets/images/001/363/941/Faux-Suede-Moto-Jacket-CA2253064-2559_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/364/231/Faux-Suede-Moto-Jacket-CA2253064-2559_C_Content1-original.jpg		"LOW IN STOCK"	CA2253064-2559
DE2147359-0687-77030	14066977	"Plus Size City Blazer"		$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/307/760/Plus-Size-City-Blazer-DE2147359-0687_B_BackPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/307/760/Plus-Size-City-Blazer-DE2147359-0687_B_BackPLUS-original.jpg	https://www.shoedazzle.com/products/Plus-Size-City-Blazer-DE2147359-0687	"in stock"	"Fashion > Clothing > Jackets & Coats > Blazer"	5598	new	DE2147359-0687-77030	ShoeDazzle	"BLACK CAVIAR"	3X	female		"Plus Size City Blazer"	DE2147359-0687	$49.95	5	12	$24.98	$19.98		11/03/2022	532	233	0	https://static3.sd-assets.com/assets/images/001/307/755/Plus-Size-City-Blazer-DE2147359-0687_E_Model-original.jpg				DE2147359-0687
PO2354829-6457-44060	14619418	"Sweater Tank Top"		$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/317/980/SWEATER-TANK-TOP-PO2354829-6457_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/317/980/SWEATER-TANK-TOP-PO2354829-6457_B_Back-original.jpg	https://www.shoedazzle.com/products/SWEATER-TANK-TOP-PO2354829-6457	"in stock"	"Fashion > Clothing > Tops > Tank"	212	new	PO2354829-6457-44060	ShoeDazzle	"Sea Fog"	XXL	female		"Sweater Tank Top"	PO2354829-6457	$29.95	5	9	$14.98	$11.98		05/26/2023	132	34	0	https://static3.sd-assets.com/assets/images/001/317/775/SWEATER-TANK-TOP-PO2354829-6457_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/317/805/SWEATER-TANK-TOP-PO2354829-6457_C_Content1-original.jpg		"LOW IN STOCK"	PO2354829-6457
CA2356953-3152-99250	16546431	"Utility Twill Jacket"		$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/358/041/Utility-Twill-Jacket-CA2356953-3152_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/358/041/Utility-Twill-Jacket-CA2356953-3152_B_Back-original.jpg	https://www.shoedazzle.com/products/Utility-Twill-Jacket-CA2356953-3152	"out of stock"	"Fashion > Clothing > Jackets & Coats > Bomber"	5598	new	CA2356953-3152-99250	ShoeDazzle	"Green Camo Multi"	XXL	female		"Utility Twill Jacket"	CA2356953-3152	$49.95	5	30	$24.98	$19.98		08/16/2023	268	0	0	https://static3.sd-assets.com/assets/images/001/358/976/Utility-Twill-Jacket-CA2356953-3152_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/358/051/Utility-Twill-Jacket-CA2356953-3152_C_Content1-original.jpg			CA2356953-3152
KT2356516-3843-99250	16546571	"Burnout Long Sleeve Top"		$19.95	$4.99	https://static3.sd-assets.com/assets/images/001/358/076/Burnout-Long-Sleeve-Top-KT2356516-3843_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/358/076/Burnout-Long-Sleeve-Top-KT2356516-3843_B_Back-original.jpg	https://www.shoedazzle.com/products/Burnout-Long-Sleeve-Top-KT2356516-3843	"in stock"	"Fashion > Clothing > Tops > Blouse"	212	new	KT2356516-3843-99250	ShoeDazzle	"Black Caviar"	XXL	female		"Burnout Long Sleeve Top"	KT2356516-3843	$19.95	5	23	$9.98	$7.98		07/28/2023	264	13	1	https://static3.sd-assets.com/assets/images/001/357/976/Burnout-Long-Sleeve-Top-KT2356516-3843_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/358/316/Burnout-Long-Sleeve-Top-KT2356516-3843_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/366/226/Burnout-Long-Sleeve-Top-KT2356516-3843_E_CONTENT2-original.jpg		KT2356516-3843
CA2356530-0687-44060	16686701	"Faux Leather Fringe Jacket"		$62.95	$15.74	https://static3.sd-assets.com/assets/images/001/359/551/Faux-Leather-Fringe-Jacket-CA2356530-0687_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/359/551/Faux-Leather-Fringe-Jacket-CA2356530-0687_B_Back-original.jpg	https://www.shoedazzle.com/products/Faux-Leather-Fringe-Jacket-CA2356530-0687	"in stock"	"Fashion > Clothing > Jackets & Coats > Leather"	5598	new	CA2356530-0687-44060	ShoeDazzle	"Black Caviar"	XXL	female		"Faux Leather Fringe Jacket"	CA2356530-0687	$62.95	5	22	$31.48	$25.18		07/27/2023	677	89	0	https://static3.sd-assets.com/assets/images/001/359/636/Faux-Leather-Fringe-Jacket-CA2356530-0687_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/359/536/Faux-Leather-Fringe-Jacket-CA2356530-0687_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/359/611/Faux-Leather-Fringe-Jacket-CA2356530-0687_C_Content1-original.jpg		CA2356530-0687
WT2356538-2820-44060	16687281	"Faux Leather Men's Shirt"		$52.95	$13.24	https://static3.sd-assets.com/assets/images/001/364/346/Faux-Leather-Mens-Shirt-WT2356538-2820_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/364/346/Faux-Leather-Mens-Shirt-WT2356538-2820_B_Back-original.jpg	https://www.shoedazzle.com/products/Faux-Leather-Mens-Shirt-WT2356538-2820	"in stock"	"Fashion > Clothing > Jackets & Coats > Leather"	5598	new	WT2356538-2820-44060	ShoeDazzle	Coffee	XXL	female		"Faux Leather Men's Shirt"	WT2356538-2820	$52.95	5	27	$26.48	$21.18		07/28/2023	276	1	0	https://static3.sd-assets.com/assets/images/001/364/261/Faux-Leather-Mens-Shirt-WT2356538-2820_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/363/916/Faux-Leather-Mens-Shirt-WT2356538-2820_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/364/071/Faux-Leather-Mens-Shirt-WT2356538-2820_C_Content1-original.jpg		WT2356538-2820
MC2151053-0039-44060	12077887	"SUZANNE TANK BRA TWO-PACK"	"A set of bralettes featuring a scoop neck and light support."	$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/273/878/SUZANNE-TANK-BRA-TWO-PACK-MC2151053-0039_C_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/273/878/SUZANNE-TANK-BRA-TWO-PACK-MC2151053-0039_C_CONTENT2-original.jpg	https://www.shoedazzle.com/products/SUZANNE-TANK-BRA-TWO-PACK-MC2151053-0039	"in stock"	"Fashion > Clothing > Loungewear > Tops"		new	MC2151053-0039-44060	ShoeDazzle	BLACK/WHITE	XXL	female		"SUZANNE TANK BRA TWO-PACK"	MC2151053-0039	$29.95	4	20	$14.98	$11.98		07/27/2023	3262	247	0	https://static3.sd-assets.com/assets/images/001/273/876/SUZANNE-TANK-BRA-TWO-PACK-MC2151053-0039_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/273/877/SUZANNE-TANK-BRA-TWO-PACK-MC2151053-0039_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/273/879/SUZANNE-TANK-BRA-TWO-PACK-MC2151053-0039_E_CONTENT3-original.jpg		MC2151053-0039
SI2148277-3852-98070	13287226	"Plus Size Knotted Front Slit Maxi Skirt"	"A maxi skirt featuring a knotted detail and side slit."	$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/285/114/PLUS-SIZE-KNOTTED-FRONT-SLIT-MAXI-SKIRT-SI2148277-3852_B_BACKPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/285/114/PLUS-SIZE-KNOTTED-FRONT-SLIT-MAXI-SKIRT-SI2148277-3852_B_BACKPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-KNOTTED-FRONT-SLIT-MAXI-SKIRT-SI2148277-3852	"in stock"	"Fashion > Clothing > Skirts > Maxi"		new	SI2148277-3852-98070	ShoeDazzle	Black	3X	female		"Plus Size Knotted Front Slit Maxi Skirt"	SI2148277-3852	$39.95	4	9	$19.98	$15.98		05/30/2023	91	23	0	https://static3.sd-assets.com/assets/images/001/285/115/PLUS-SIZE-KNOTTED-FRONT-SLIT-MAXI-SKIRT-SI2148277-3852_E_MODELPLUS-original.jpg			"LOW IN STOCK"	SI2148277-3852
AP2045584-0687-98070	14221729	"PLUS SIZE SWEATSHIRT DRESS"		$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/296/707/PLUS-SIZE-SWEATSHIRT-DRESS-AP2045584-0687_E_ModelPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/296/707/PLUS-SIZE-SWEATSHIRT-DRESS-AP2045584-0687_E_ModelPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-SWEATSHIRT-DRESS-AP2045584-0687	"in stock"	"Fashion > Clothing > Dresses > Shift"	2271	new	AP2045584-0687-98070	ShoeDazzle	Black	3X	female		"PLUS SIZE SWEATSHIRT DRESS"	AP2045584-0687	$49.95	4	10	$24.98	$19.98		02/27/2023	51	51	0	https://static3.sd-assets.com/assets/images/001/296/722/PLUS-SIZE-SWEATSHIRT-DRESS-AP2045584-0687_A_Front-heroPLUS-original.jpg			"LOW IN STOCK"	AP2045584-0687
SX2355004-6494-26340	14455066	"BLAKE HIGH-WAISTED CURVY TUMMY TAMER"		$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/299/215/LAUREN-HIGH-WAISTED-CURVY-TUMMY-TAMER-SX2355004-6494_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/299/215/LAUREN-HIGH-WAISTED-CURVY-TUMMY-TAMER-SX2355004-6494_C_Content1-original.jpg	https://www.shoedazzle.com/products/LAUREN-HIGH-WAISTED-CURVY-TUMMY-TAMER-SX2355004-6494	"in stock"	"Fashion > Clothing > Denim > Skinny"	204	new	SX2355004-6494-26340	ShoeDazzle	TORCH	34	female		"BLAKE HIGH-WAISTED CURVY TUMMY TAMER"	SX2355004-6494	$39.95	4	48	$19.98	$15.98		07/27/2023	511	1	0	https://static3.sd-assets.com/assets/images/001/299/212/LAUREN-HIGH-WAISTED-CURVY-TUMMY-TAMER-SX2355004-6494_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/299/213/LAUREN-HIGH-WAISTED-CURVY-TUMMY-TAMER-SX2355004-6494_B_Back-original.jpg			SX2355004-6494
DY2147832-7506-77030	15050260	"Plus Size Crochet Trim High Halter Maxi Dress"		$54.95	$13.74	https://static3.sd-assets.com/assets/images/001/353/821/Plus-Size-Crochet-Trim-High-Halter-Maxi-Dress-DY2147832-7506_B_BackPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/353/821/Plus-Size-Crochet-Trim-High-Halter-Maxi-Dress-DY2147832-7506_B_BackPLUS-original.jpg	https://www.shoedazzle.com/products/Plus-Size-Crochet-Trim-High-Halter-Maxi-Dress-DY2147832-7506	"in stock"	"Fashion > Clothing > Dresses > Maxi"	2271	new	DY2147832-7506-77030	ShoeDazzle	Fuchsia	3X	female		"Plus Size Crochet Trim High Halter Maxi Dress"	DY2147832-7506	$54.95	4	14	$27.48	$21.98		06/29/2023	304	60	0	https://static3.sd-assets.com/assets/images/001/353/811/Plus-Size-Crochet-Trim-High-Halter-Maxi-Dress-DY2147832-7506_E_ModelPLUS-original.jpg				DY2147832-7506
CA2356515-3240-99250	16546501	"Utility Off The Shoulder Jumpsuit"		$59.95	$14.99	https://static3.sd-assets.com/assets/images/001/358/191/Utility-Off-The-Shoulder-Jumpsuit-CA2356515-3240_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/358/191/Utility-Off-The-Shoulder-Jumpsuit-CA2356515-3240_C_Content1-original.jpg	https://www.shoedazzle.com/products/Utility-Off-The-Shoulder-Jumpsuit-CA2356515-3240	"in stock"	"Fashion > Clothing > Jumpsuits & Rompers > Jumpsuit"	5250	new	CA2356515-3240-99250	ShoeDazzle	Khaki	XXL	female		"Utility Off The Shoulder Jumpsuit"	CA2356515-3240	$59.95	4	20	$29.98	$23.98		07/28/2023	339	58	0	https://static3.sd-assets.com/assets/images/001/358/671/Utility-Off-The-Shoulder-Jumpsuit-CA2356515-3240_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/358/146/Utility-Off-The-Shoulder-Jumpsuit-CA2356515-3240_E_Model-original.jpg			CA2356515-3240
CA2147941-0687-44060	16686666	"Faux Leather Moto Jacket"		$59.95	$14.99	https://static3.sd-assets.com/assets/images/001/363/806/Faux-Leather-Moto-Jacket-CA2147941-0687_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/363/806/Faux-Leather-Moto-Jacket-CA2147941-0687_B_Back-original.jpg	https://www.shoedazzle.com/products/Faux-Leather-Moto-Jacket-CA2147941-0687	"in stock"	"Fashion > Clothing > Jackets & Coats > Leather"	5598	new	CA2147941-0687-44060	ShoeDazzle	"Black Caviar"	XXL	female		"Faux Leather Moto Jacket"	CA2147941-0687	$59.95	4	50	$29.98	$23.98		07/28/2023	813	5	0	https://static3.sd-assets.com/assets/images/001/364/166/Faux-Leather-Moto-Jacket-CA2147941-0687_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/364/221/Faux-Leather-Moto-Jacket-CA2147941-0687_C_Content1-original.jpg			CA2147941-0687
CA2356531-0114-44060	16686736	"Sleeveless Trench Coat"		$59.95	$14.99	https://static3.sd-assets.com/assets/images/001/359/511/Sleeveless-Trench-Coat-CA2356531-0114_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/359/511/Sleeveless-Trench-Coat-CA2356531-0114_C_Content1-original.jpg	https://www.shoedazzle.com/products/Sleeveless-Trench-Coat-CA2356531-0114	"in stock"	"Fashion > Clothing > Jackets & Coats > Trench & Duster"	5598	new	CA2356531-0114-44060	ShoeDazzle	Cement	XXL	female		"Sleeveless Trench Coat"	CA2356531-0114	$59.95	4	22	$29.98	$23.98		07/27/2023	584	87	2	https://static3.sd-assets.com/assets/images/001/359/571/Sleeveless-Trench-Coat-CA2356531-0114_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/359/601/Sleeveless-Trench-Coat-CA2356531-0114_C_Content3-original.jpg	https://static3.sd-assets.com/assets/images/001/359/631/Sleeveless-Trench-Coat-CA2356531-0114_B_Back-original.jpg		CA2356531-0114
PT1824991-0687-44060	16686771	"Basic Leggings"		$14.95	$3.74	https://static3.sd-assets.com/assets/images/001/363/801/Basic-Leggings-PT1824991-0687_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/363/801/Basic-Leggings-PT1824991-0687_B_Back-original.jpg	https://www.shoedazzle.com/products/Basic-Leggings-PT1824991-0687	"in stock"	"Fashion > Clothing > Pants > Legging"	204	new	PT1824991-0687-44060	ShoeDazzle	"Black Caviar"	XXL	female		"Basic Leggings"	PT1824991-0687	$14.95	4	14	$7.48	$5.98		07/28/2023	1810	276	2	https://static3.sd-assets.com/assets/images/001/364/381/Basic-Leggings-PT1824991-0687_E_Model-original.jpg				PT1824991-0687
PT1829212-6810-33040	7071331	"CROPPED STRIPE WIDE LEG PANTS"	"Classic striped wide leg pants with a cropped length, two side pockets, and an adjustable belt."	$24.95	$6.24	https://static3.sd-assets.com/assets/images/001/162/950/CROPPED-STRIPE-WIDE-LEG-PANTS-PT1829212-6810_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/162/950/CROPPED-STRIPE-WIDE-LEG-PANTS-PT1829212-6810_B_BACK-original.jpg	https://www.shoedazzle.com/products/CROPPED-STRIPE-WIDE-LEG-PANTS-PT1829212-6810	"out of stock"	"Fashion > Clothing > Pants > Cropped"	204	new	PT1829212-6810-33040	ShoeDazzle	BURGUNDY	L	female		"CROPPED STRIPE WIDE LEG PANTS"	PT1829212-6810	$24.95	4	4	$12.48	$9.98		08/30/2018	0	0	0	https://static3.sd-assets.com/assets/images/001/162/952/CROPPED-STRIPE-WIDE-LEG-PANTS-PT1829212-6810_E_MODEL-original.jpg			"LOW IN STOCK"	PT1829212-6810
DY2041835-0001-98070	10212457	"PLUS SIZE REVERSIBLE LOW BACK TANK MAXI DRESS"	"A reversible tank maxi dress with a high neckline and low back."	$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/249/971/PLUS-SIZE-REVERSIBLE-LOW-BACK-TANK-MAXI-DRESS-DY2041835-0001_B_BackPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/249/971/PLUS-SIZE-REVERSIBLE-LOW-BACK-TANK-MAXI-DRESS-DY2041835-0001_B_BackPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-REVERSIBLE-LOW-BACK-TANK-MAXI-DRESS-DY2041835-0001	"out of stock"	"Fashion > Clothing > Dresses > Maxi"	2271	new	DY2041835-0001-98070	ShoeDazzle	Black	3X	female		"PLUS SIZE REVERSIBLE LOW BACK TANK MAXI DRESS"	DY2041835-0001	$39.95	3	15	$19.98	$15.98		07/29/2021	0	0	0	https://static3.sd-assets.com/assets/images/001/249/972/PLUS-SIZE-REVERSIBLE-LOW-BACK-TANK-MAXI-DRESS-DY2041835-0001_E_ModelPLUS-original.jpg			"LOW IN STOCK"	DY2041835-0001
AL2039278-0001-77030	10716556	"PLUS SIZE HIGH WAISTED SHAPE AND SCULPT FULL LENGTH LEGGING"	"A pair of high-waisted leggings featuring a two-way stretch for extra comfort and mobility and a banded waistband for a curve-enhancing fit."	$32.95	$8.24	https://static3.sd-assets.com/assets/images/001/265/041/PLUS-SIZE-HIGH-WAISTED-SHAPE-AND-SCULPT-FULL-LENGTH-LEGGING-AL2039278-0001_B_BackPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/265/041/PLUS-SIZE-HIGH-WAISTED-SHAPE-AND-SCULPT-FULL-LENGTH-LEGGING-AL2039278-0001_B_BackPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-HIGH-WAISTED-SHAPE-AND-SCULPT-FULL-LENGTH-LEGGING-AL2039278-0001	"out of stock"	"Fashion > Clothing > Activewear > Leggings"		new	AL2039278-0001-77030	ShoeDazzle	Black	3X	female		"PLUS SIZE HIGH WAISTED SHAPE AND SCULPT FULL LENGTH LEGGING"	AL2039278-0001	$32.95	3	3	$16.48	$13.18		07/29/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/264/348/PLUS-SIZE-HIGH-WAISTED-SHAPE-AND-SCULPT-FULL-LENGTH-LEGGING-AL2039278-0001_E_Content1PLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/265/043/PLUS-SIZE-HIGH-WAISTED-SHAPE-AND-SCULPT-FULL-LENGTH-LEGGING-AL2039278-0001_E_ModelPLUS-original.jpg		"LOW IN STOCK"	AL2039278-0001
MC2149388-0039-44060	11715904	"MARILYN LACE BRALETTE TWO-PACK"	"A set of lace bralettes featuring cami straps and light support."	$34.95	$8.74	https://static3.sd-assets.com/assets/images/001/271/217/MARILYN-LACE-BRALETTE-TWO-PACK-MC2149388-0039_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/271/217/MARILYN-LACE-BRALETTE-TWO-PACK-MC2149388-0039_E_Model-original.jpg	https://www.shoedazzle.com/products/MARILYN-LACE-BRALETTE-TWO-PACK-MC2149388-0039	"in stock"	"Fashion > Clothing > Loungewear > Tops"		new	MC2149388-0039-44060	ShoeDazzle	BLACK/WHITE	XXL	female		"MARILYN LACE BRALETTE TWO-PACK"	MC2149388-0039	$34.95	3	10	$17.48	$13.98		07/27/2023	4565	417	0	https://static3.sd-assets.com/assets/images/001/271/210/MARILYN-LACE-BRALETTE-TWO-PACK-MC2149388-0039_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/271/211/MARILYN-LACE-BRALETTE-TWO-PACK-MC2149388-0039_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/271/213/MARILYN-LACE-BRALETTE-TWO-PACK-MC2149388-0039_E_CONTENT3-original.jpg		MC2149388-0039
WT2149225-1090-77030	14116474	"Plus Size Oversized Poplin Shirt"		$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/294/997/Plus-Size-Oversized-Poplin-Shirt-WT2149225-1090_B_BackPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/294/997/Plus-Size-Oversized-Poplin-Shirt-WT2149225-1090_B_BackPLUS-original.jpg	https://www.shoedazzle.com/products/Plus-Size-Oversized-Poplin-Shirt-WT2149225-1090	"in stock"	"Fashion > Clothing > Tops > Button Down"	212	new	WT2149225-1090-77030	ShoeDazzle	"BRIGHT WHITE"	3X	female		"Plus Size Oversized Poplin Shirt"	WT2149225-1090	$39.95	3	17	$19.98	$15.98		07/28/2023	773	247	0	https://static3.sd-assets.com/assets/images/001/294/989/Plus-Size-Oversized-Poplin-Shirt-WT2149225-1090_E_ModelPLUS-original.jpg				WT2149225-1090
CN2149041-0687-44060	14200594	"Textured Boyfriend Cardigan"		$54.95	$13.74	https://static3.sd-assets.com/assets/images/001/295/569/Textured-Boyfriend-Cardigan-CN2149041-0687_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/295/569/Textured-Boyfriend-Cardigan-CN2149041-0687_B_Back-original.jpg	https://www.shoedazzle.com/products/Textured-Boyfriend-Cardigan-CN2149041-0687	"in stock"	"Fashion > Clothing > Sweaters > Cardigan"	203	new	CN2149041-0687-44060	ShoeDazzle	CAVIAR	XXL	female		"Textured Boyfriend Cardigan"	CN2149041-0687	$54.95	3	35	$27.48	$21.98		08/29/2023	2113	190	0	https://static3.sd-assets.com/assets/images/001/295/608/Textured-Boyfriend-Cardigan-CN2149041-0687_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/295/753/Textured-Boyfriend-Cardigan-CN2149041-0687_E_Model-original.jpg			CN2149041-0687
SO2355028-0155-44060	14611105	"LIGHTWEIGHT PAPERBAG SHORT"		$34.95	$8.74	https://static3.sd-assets.com/assets/images/001/306/435/LIGHTWEIGHT-PAPERBAG-SHORT-SO2355028-0155_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/306/435/LIGHTWEIGHT-PAPERBAG-SHORT-SO2355028-0155_B_Back-original.jpg	https://www.shoedazzle.com/products/LIGHTWEIGHT-PAPERBAG-SHORT-SO2355028-0155	"in stock"	"Fashion > Clothing > Shorts > Dress"	207	new	SO2355028-0155-44060	ShoeDazzle	SPHINX	XXL	female		"LIGHTWEIGHT PAPERBAG SHORT"	SO2355028-0155	$34.95	3	26	$17.48	$13.98		03/28/2023	169	53	0	https://static3.sd-assets.com/assets/images/001/306/250/LIGHTWEIGHT-PAPERBAG-SHORT-SO2355028-0155_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/306/060/LIGHTWEIGHT-PAPERBAG-SHORT-SO2355028-0155_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/306/080/LIGHTWEIGHT-PAPERBAG-SHORT-SO2355028-0155_C_Content1-original.jpg	"LOW IN STOCK"	SO2355028-0155
