id	item_group_id	title	price	sale_price	image_link	link	availability	product_type	brand	additional_image_link_1	additional_image_link_2	additional_image_link_3	inventory_count	product_sku	sales_count_conversions_10_days	additional_image_link_0	additional_image_link_4	sales_count_conversions_1_day	mpid	parent_sku	membership_brand_id	release_date
BB2354455-7672-16500	15337745	"Nearly Naked Shaping Plunge Bra"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/BB2354455-7672/yitty_BB2354455-7672-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337745?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Sports Bras > Bralette"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/BB2354455-7672/yitty_BB2354455-7672-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/BB2354455-7672/yitty_BB2354455-7672-4_998x1498.jpg	3299	BB2354455-7672	63		https://fabletics-us-cdn.justfab.com/media/images/products/BB2354455-7672/yitty_BB2354455-7672-5_998x1498.jpg	10	15337745	BB2354455-7672	2	2023/07/30
MD2250597-7672-16500	15337780	"Nearly Naked Shaping Midi Bra"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/MD2250597-7672/yitty_MD2250597-7672-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337780?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Sports Bras > Bralette"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/MD2250597-7672/yitty_MD2250597-7672-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/MD2250597-7672/yitty_MD2250597-7672-4_998x1498.jpg	3908	MD2250597-7672	62		https://fabletics-us-cdn.justfab.com/media/images/products/MD2250597-7672/yitty_MD2250597-7672-5_998x1498.jpg	12	15337780	MD2250597-7672	2	2023/07/30
PT2356223-4691-39095	14739589	"Cozy Fleece Go-To Sweatpant"	$69.95			"https://www.fabletics.com/products/14739589?utm_source=LandingPage&utm_medium=LandingPage "			Fabletics				9120	PT2356223-4691	99			22	14739589	PT2356223-4691		2023/07/28
LG2356341-0001-39095	15199730	"Stride 9 High-Waisted Legging"	$94.95			"https://www.fabletics.com/products/15199730?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"	Fabletics				13228	LG2356341-0001	138			18	15199730	LG2356341-0001		2023/07/20
BU2250669-1855-16500	12652384	"Nearly Naked Shaping Mid Thigh Bodysuit"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/BU2250669-1855/yitty_BU2250669-1855-1_998x1498.jpg	"https://yitty.fabletics.com/products/12652384?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Tops > Bodysuits"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/BU2250669-1855/yitty_BU2250669-1855-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/BU2250669-1855/yitty_BU2250669-1855-4_998x1498.jpg	15332	BU2250669-1855	108		https://fabletics-us-cdn.justfab.com/media/images/products/BU2250669-1855/yitty_BU2250669-1855-5_998x1498.jpg	16	12652384	BU2250669-1855	2	2023/07/19
BU2250669-3437-16500	12652405	"Nearly Naked Shaping Mid Thigh Bodysuit"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/BU2250669-3437/yitty_BU2250669-3437-1_998x1498.jpg	"https://yitty.fabletics.com/products/12652405?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Tops > Bodysuits"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/BU2250669-3437/yitty_BU2250669-3437-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/BU2250669-3437/yitty_BU2250669-3437-4_998x1498.jpg	13181	BU2250669-3437	85		https://fabletics-us-cdn.justfab.com/media/images/products/BU2250669-3437/yitty_BU2250669-3437-5_998x1498.jpg	10	12652405	BU2250669-3437	2	2023/07/19
BU2251651-1858-16500	12652447	"Nearly Naked Shaping Thong Bodysuit"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/BU2251651-1858/yitty_BU2251651-1858-1_998x1498.jpg	"https://yitty.fabletics.com/products/12652447?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Tops > Bodysuits"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/BU2251651-1858/yitty_BU2251651-1858-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/BU2251651-1858/yitty_BU2251651-1858-4_998x1498.jpg	7447	BU2251651-1858	40		https://fabletics-us-cdn.justfab.com/media/images/products/BU2251651-1858/yitty_BU2251651-1858-5_998x1498.jpg	8	12652447	BU2251651-1858	2	2023/07/19
BU2251651-1855-16500	12652468	"Nearly Naked Shaping Thong Bodysuit"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/BU2251651-1855/yitty_BU2251651-1855-1_998x1498.jpg	"https://yitty.fabletics.com/products/12652468?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Tops > Bodysuits"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/BU2251651-1855/yitty_BU2251651-1855-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/BU2251651-1855/yitty_BU2251651-1855-4_998x1498.jpg	15041	BU2251651-1855	169		https://fabletics-us-cdn.justfab.com/media/images/products/BU2251651-1855/yitty_BU2251651-1855-5_998x1498.jpg	28	12652468	BU2251651-1855	2	2023/07/19
BU2251651-3437-16500	12652489	"Nearly Naked Shaping Thong Bodysuit"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/BU2251651-3437/yitty_BU2251651-3437-1_998x1498.jpg	"https://yitty.fabletics.com/products/12652489?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Tops > Bodysuits"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/BU2251651-3437/yitty_BU2251651-3437-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/BU2251651-3437/yitty_BU2251651-3437-4_998x1498.jpg	9916	BU2251651-3437	68		https://fabletics-us-cdn.justfab.com/media/images/products/BU2251651-3437/yitty_BU2251651-3437-5_998x1498.jpg	13	12652489	BU2251651-3437	2	2023/07/19
BU2251651-7670-16500	15337010	"Nearly Naked Shaping Thong Bodysuit"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/BU2251651-7670/yitty_BU2251651-7670-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337010?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Tops > Bodysuits"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/BU2251651-7670/yitty_BU2251651-7670-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/BU2251651-7670/yitty_BU2251651-7670-4_998x1498.jpg	2376	BU2251651-7670	19		https://fabletics-us-cdn.justfab.com/media/images/products/BU2251651-7670/yitty_BU2251651-7670-5_998x1498.jpg	1	15337010	BU2251651-7670	2	2023/07/19
BU2251651-7671-16500	15337045	"Nearly Naked Shaping Thong Bodysuit"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/BU2251651-7671/yitty_BU2251651-7671-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337045?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Tops > Bodysuits"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/BU2251651-7671/yitty_BU2251651-7671-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/BU2251651-7671/yitty_BU2251651-7671-4_998x1498.jpg	1038	BU2251651-7671	12		https://fabletics-us-cdn.justfab.com/media/images/products/BU2251651-7671/yitty_BU2251651-7671-5_998x1498.jpg	3	15337045	BU2251651-7671	2	2023/07/19
BU2250669-7669-16500	15337080	"Nearly Naked Shaping Mid Thigh Bodysuit"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/BU2250669-7669/yitty_BU2250669-7669-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337080?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Tops > Bodysuits"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/BU2250669-7669/yitty_BU2250669-7669-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/BU2250669-7669/yitty_BU2250669-7669-4_998x1498.jpg	1112	BU2250669-7669	23		https://fabletics-us-cdn.justfab.com/media/images/products/BU2250669-7669/yitty_BU2250669-7669-5_998x1498.jpg	2	15337080	BU2250669-7669	2	2023/07/19
BU2250669-7670-16500	15337115	"Nearly Naked Shaping Mid Thigh Bodysuit"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/BU2250669-7670/yitty_BU2250669-7670-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337115?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Tops > Bodysuits"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/BU2250669-7670/yitty_BU2250669-7670-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/BU2250669-7670/yitty_BU2250669-7670-4_998x1498.jpg	1880	BU2250669-7670	14		https://fabletics-us-cdn.justfab.com/media/images/products/BU2250669-7670/yitty_BU2250669-7670-5_998x1498.jpg	1	15337115	BU2250669-7670	2	2023/07/19
ON2357120-1855-50820	15215115	"Terry Short Onesie"	$99.95		https://fabletics-us-cdn.justfab.com/media/images/products/ON2357120-1855/yitty_ON2357120-1855-1_998x1498.jpg	"https://yitty.fabletics.com/products/15215115?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > One-Pieces"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/ON2357120-1855/yitty_ON2357120-1855-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/ON2357120-1855/yitty_ON2357120-1855-4_998x1498.jpg	6382	ON2357120-1855	23		https://fabletics-us-cdn.justfab.com/media/images/products/ON2357120-1855/yitty_ON2357120-1855-5_998x1498.jpg	4	15215115	ON2357120-1855	2	2023/07/14
ON2357120-8429-50820	15215175	"Terry Short Onesie"	$99.95		https://fabletics-us-cdn.justfab.com/media/images/products/ON2357120-8429/yitty_ON2357120-8429-1_998x1498.jpg	"https://yitty.fabletics.com/products/15215175?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > One-Pieces"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/ON2357120-8429/yitty_ON2357120-8429-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/ON2357120-8429/yitty_ON2357120-8429-4_998x1498.jpg	5022	ON2357120-8429	20		https://fabletics-us-cdn.justfab.com/media/images/products/ON2357120-8429/yitty_ON2357120-8429-5_998x1498.jpg	4	15215175	ON2357120-8429	2	2023/07/14
ON2357120-6884-50820	15215235	"Terry Short Onesie"	$99.95		https://fabletics-us-cdn.justfab.com/media/images/products/ON2357120-6884/yitty_ON2357120-6884-1_998x1498.jpg	"https://yitty.fabletics.com/products/15215235?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > One-Pieces"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/ON2357120-6884/yitty_ON2357120-6884-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/ON2357120-6884/yitty_ON2357120-6884-4_998x1498.jpg	1909	ON2357120-6884	19		https://fabletics-us-cdn.justfab.com/media/images/products/ON2357120-6884/yitty_ON2357120-6884-5_998x1498.jpg	4	15215235	ON2357120-6884	2	2023/07/14
DS2356205-7675-50820	15208315	"Smooth As Hell Long Lounge Dress"	$89.95		https://fabletics-us-cdn.justfab.com/media/images/products/DS2356205-7675/yitty_DS2356205-7675-1_998x1498.jpg	"https://yitty.fabletics.com/products/15208315?utm_source=LandingPage&utm_medium=LandingPage "		Activewear>Womens>One-Pieces>Dresses	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/DS2356205-7675/yitty_DS2356205-7675-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/DS2356205-7675/yitty_DS2356205-7675-4_998x1498.jpg	79	DS2356205-7675	52		https://fabletics-us-cdn.justfab.com/media/images/products/DS2356205-7675/yitty_DS2356205-7675-5_998x1498.jpg	3	15208315	DS2356205-7675	2	2023/07/12
DS2356205-7674-50820	15208375	"Smooth As Hell Long Lounge Dress"	$89.95		https://fabletics-us-cdn.justfab.com/media/images/products/DS2356205-7674/yitty_DS2356205-7674-1_998x1498.jpg	"https://yitty.fabletics.com/products/15208375?utm_source=LandingPage&utm_medium=LandingPage "		Activewear>Womens>One-Pieces>Dresses	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/DS2356205-7674/yitty_DS2356205-7674-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/DS2356205-7674/yitty_DS2356205-7674-4_998x1498.jpg	35	DS2356205-7674	12		https://fabletics-us-cdn.justfab.com/media/images/products/DS2356205-7674/yitty_DS2356205-7674-5_998x1498.jpg	0	15208375	DS2356205-7674	2	2023/07/12
DS2356205-1855-50820	15208435	"Smooth As Hell Long Lounge Dress"	$89.95		https://fabletics-us-cdn.justfab.com/media/images/products/DS2356205-1855/yitty_DS2356205-1855-1_998x1498.jpg	"https://yitty.fabletics.com/products/15208435?utm_source=LandingPage&utm_medium=LandingPage "		Activewear>Womens>One-Pieces>Dresses	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/DS2356205-1855/yitty_DS2356205-1855-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/DS2356205-1855/yitty_DS2356205-1855-4_998x1498.jpg	310	DS2356205-1855	83		https://fabletics-us-cdn.justfab.com/media/images/products/DS2356205-1855/yitty_DS2356205-1855-5_998x1498.jpg	9	15208435	DS2356205-1855	2	2023/07/12
PT2356204-7675-50820	15208555	"Smooth As Hell Lounge Pant"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/PT2356204-7675/yitty_PT2356204-7675-1_998x1498.jpg	"https://yitty.fabletics.com/products/15208555?utm_source=LandingPage&utm_medium=LandingPage "			Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/PT2356204-7675/yitty_PT2356204-7675-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/PT2356204-7675/yitty_PT2356204-7675-4_998x1498.jpg	3952	PT2356204-7675	19		https://fabletics-us-cdn.justfab.com/media/images/products/PT2356204-7675/yitty_PT2356204-7675-5_998x1498.jpg	3	15208555	PT2356204-7675	2	2023/07/12
PT2356204-7674-50820	15208615	"Smooth As Hell Lounge Pant"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/PT2356204-7674/yitty_PT2356204-7674-1_998x1498.jpg	"https://yitty.fabletics.com/products/15208615?utm_source=LandingPage&utm_medium=LandingPage "			Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/PT2356204-7674/yitty_PT2356204-7674-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/PT2356204-7674/yitty_PT2356204-7674-4_998x1498.jpg	1757	PT2356204-7674	15		https://fabletics-us-cdn.justfab.com/media/images/products/PT2356204-7674/yitty_PT2356204-7674-5_998x1498.jpg	0	15208615	PT2356204-7674	2	2023/07/12
PT2356204-1855-50820	15208675	"Smooth As Hell Lounge Pant"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/PT2356204-1855/yitty_PT2356204-1855-1_998x1498.jpg	"https://yitty.fabletics.com/products/15208675?utm_source=LandingPage&utm_medium=LandingPage "			Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/PT2356204-1855/yitty_PT2356204-1855-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/PT2356204-1855/yitty_PT2356204-1855-4_998x1498.jpg	6429	PT2356204-1855	43		https://fabletics-us-cdn.justfab.com/media/images/products/PT2356204-1855/yitty_PT2356204-1855-5_998x1498.jpg	7	15208675	PT2356204-1855	2	2023/07/12
SS2356207-7675-50820	15208735	"Smooth As Hell Lounge Tee"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/SS2356207-7675/yitty_SS2356207-7675-1_998x1498.jpg	"https://yitty.fabletics.com/products/15208735?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Tops > Short Sleeve T-Shirts > Short-Sleeve Top"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SS2356207-7675/yitty_SS2356207-7675-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SS2356207-7675/yitty_SS2356207-7675-4_998x1498.jpg	727	SS2356207-7675	20		https://fabletics-us-cdn.justfab.com/media/images/products/SS2356207-7675/yitty_SS2356207-7675-5_998x1498.jpg	2	15208735	SS2356207-7675	2	2023/07/12
SS2356207-7674-50820	15208795	"Smooth As Hell Lounge Tee"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/SS2356207-7674/yitty_SS2356207-7674-1_998x1498.jpg	"https://yitty.fabletics.com/products/15208795?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Tops > Short Sleeve T-Shirts > Short-Sleeve Top"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SS2356207-7674/yitty_SS2356207-7674-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SS2356207-7674/yitty_SS2356207-7674-4_998x1498.jpg	386	SS2356207-7674	29		https://fabletics-us-cdn.justfab.com/media/images/products/SS2356207-7674/yitty_SS2356207-7674-5_998x1498.jpg	3	15208795	SS2356207-7674	2	2023/07/12
SS2356207-1855-50820	15208855	"Smooth As Hell Lounge Tee"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/SS2356207-1855/yitty_SS2356207-1855-1_998x1498.jpg	"https://yitty.fabletics.com/products/15208855?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Tops > Short Sleeve T-Shirts > Short-Sleeve Top"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SS2356207-1855/yitty_SS2356207-1855-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SS2356207-1855/yitty_SS2356207-1855-4_998x1498.jpg	937	SS2356207-1855	30		https://fabletics-us-cdn.justfab.com/media/images/products/SS2356207-1855/yitty_SS2356207-1855-5_998x1498.jpg	8	15208855	SS2356207-1855	2	2023/07/12
SS2356207-3560-50820	15208915	"Smooth As Hell Lounge Tee"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/SS2356207-3560/yitty_SS2356207-3560-1_998x1498.jpg	"https://yitty.fabletics.com/products/15208915?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Tops > Short Sleeve T-Shirts > Short-Sleeve Top"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SS2356207-3560/yitty_SS2356207-3560-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SS2356207-3560/yitty_SS2356207-3560-4_998x1498.jpg	563	SS2356207-3560	15		https://fabletics-us-cdn.justfab.com/media/images/products/SS2356207-3560/yitty_SS2356207-3560-5_998x1498.jpg	2	15208915	SS2356207-3560	2	2023/07/12
BB2356206-7675-50820	15208975	"Smooth As Hell Crossback Bralette"	$49.95		https://fabletics-us-cdn.justfab.com/media/images/products/BB2356206-7675/yitty_BB2356206-7675-1_998x1498.jpg	"https://yitty.fabletics.com/products/15208975?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Sports Bras > Bralette"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/BB2356206-7675/yitty_BB2356206-7675-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/BB2356206-7675/yitty_BB2356206-7675-4_998x1498.jpg	3707	BB2356206-7675	22		https://fabletics-us-cdn.justfab.com/media/images/products/BB2356206-7675/yitty_BB2356206-7675-5_998x1498.jpg	6	15208975	BB2356206-7675	2	2023/07/12
BB2356206-7674-50820	15209035	"Smooth As Hell Crossback Bralette"	$49.95		https://fabletics-us-cdn.justfab.com/media/images/products/BB2356206-7674/yitty_BB2356206-7674-1_998x1498.jpg	"https://yitty.fabletics.com/products/15209035?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Sports Bras > Bralette"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/BB2356206-7674/yitty_BB2356206-7674-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/BB2356206-7674/yitty_BB2356206-7674-4_998x1498.jpg	2204	BB2356206-7674	21		https://fabletics-us-cdn.justfab.com/media/images/products/BB2356206-7674/yitty_BB2356206-7674-5_998x1498.jpg	1	15209035	BB2356206-7674	2	2023/07/12
BB2356206-1855-50820	15209095	"Smooth As Hell Crossback Bralette"	$49.95		https://fabletics-us-cdn.justfab.com/media/images/products/BB2356206-1855/yitty_BB2356206-1855-1_998x1498.jpg	"https://yitty.fabletics.com/products/15209095?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Sports Bras > Bralette"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/BB2356206-1855/yitty_BB2356206-1855-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/BB2356206-1855/yitty_BB2356206-1855-4_998x1498.jpg	3496	BB2356206-1855	38		https://fabletics-us-cdn.justfab.com/media/images/products/BB2356206-1855/yitty_BB2356206-1855-5_998x1498.jpg	5	15209095	BB2356206-1855	2	2023/07/12
YT230664-00	13871275	"Comfy, Sexy, Cool 5-Piece Bundle"	$279.95		https://fabletics-us-cdn.justfab.com/media/images/products/YT230664/yitty_YT230664-1_998x1498.jpg	"https://yitty.fabletics.com/products/15197300?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Outfits"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/YT230664/yitty_YT230664-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/YT230664/yitty_YT230664-4_998x1498.jpg	3074	YT230664	0		https://fabletics-us-cdn.justfab.com/media/images/products/YT230664/yitty_YT230664-5_998x1498.jpg	0	13871275	YT230664	2	2023/07/10
SO2252792-7699-15050	14751010	"The Fundamental Short II Lined 5in"	$64.95			"https://www.fabletics.com/products/14751010?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Shorts > Lined Shorts"	"Fabletics Men"				140	SO2252792-7699	23			1	14751010	SO2252792-7699		2023/07/01
YT221115-00	12349441	"Major Match 4-Piece Set"	$164.8		https://fabletics-us-cdn.justfab.com/media/images/products/YT221115/yitty_YT221115-1_998x1498.jpg	"https://yitty.fabletics.com/products/14040685?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Outfits"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/YT221115/yitty_YT221115-3_998x1498.jpg		5027	YT221115	2			0	12349441	YT221115	2	2023/06/28
YT230163-00	12650311	"Royal And Ruthless Bundle"	$164.8		https://fabletics-us-cdn.justfab.com/media/images/products/YT230163/yitty_YT230163-1_998x1498.jpg	"https://yitty.fabletics.com/products/14261902?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Outfits"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/YT230163/yitty_YT230163-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/YT230163/yitty_YT230163-4_998x1498.jpg	832	YT230163	0		https://fabletics-us-cdn.justfab.com/media/images/products/YT230163/yitty_YT230163-5_998x1498.jpg	0	12650311	YT230163	2	2023/06/28
