id	item_group_id	title	description	price	sale_price	image_link	additional_image_link	link	availability	product_type	google_product_category	condition	mpn	brand	color	size	gender	age_group	custom_label_2	parent_sku	vip_price	sales_count_conversions_10_days	sales_count_10_days	half_price	aged_saleprice	imagecrawler_http	release_date	inventory_count	inventory2	sales_count_conversions_1_day	additional_image_link_2	additional_image_link_3	additional_image_link_4	low_stock	product_sku	woh	wide_width	wide_calf
FA2355855-1810-84100	14687764	"Astrid Slide Sandal"		$14.95	$3.74	https://static3.sd-assets.com/assets/images/001/310/080/ASTRID-SLIDE-SANDAL-FA2355855-1810_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/310/080/ASTRID-SLIDE-SANDAL-FA2355855-1810_B_F3Q-original.jpg	https://www.shoedazzle.com/products/ASTRID-SLIDE-SANDAL-FA2355855-1810	"in stock"	"Fashion > Shoes > Sandals > Slide"	187	new	FA2355855-1810-84100	ShoeDazzle	Clear	10	female		"Astrid Slide Sandal"	FA2355855-1810	$14.95	5	106	$7.48	$5.98		07/12/2023	1290	269	0	https://static3.sd-assets.com/assets/images/001/309/795/ASTRID-SLIDE-SANDAL-FA2355855-1810_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/309/860/ASTRID-SLIDE-SANDAL-FA2355855-1810_C_CONTENT8-original.jpg	https://static3.sd-assets.com/assets/images/001/310/220/ASTRID-SLIDE-SANDAL-FA2355855-1810_C_CONTENT4-original.jpg		FA2355855-1810	61.4		
FA2355837-1090-84120	14687842	"Tessa Slide Sandal"		$24.95	$6.24	https://static3.sd-assets.com/assets/images/001/312/825/TESSA-SLIDE-SANDAL-FA2355837-1090_C_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/312/825/TESSA-SLIDE-SANDAL-FA2355837-1090_C_F3Q-original.jpg	https://www.shoedazzle.com/products/TESSA-SLIDE-SANDAL-FA2355837-1090	"in stock"	"Fashion > Shoes > Sandals > Slide"	187	new	FA2355837-1090-84120	ShoeDazzle	"Bright White"	12	female		"Tessa Slide Sandal"	FA2355837-1090	$24.95	5	49	$12.48	$9.98		06/22/2023	101	1	0	https://static3.sd-assets.com/assets/images/001/310/685/TESSA-SLIDE-SANDAL-FA2355837-1090_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/311/055/TESSA-SLIDE-SANDAL-FA2355837-1090_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/310/680/TESSA-SLIDE-SANDAL-FA2355837-1090_E_Model-original.jpg	"LOW IN STOCK"	FA2355837-1090	14.4		
HD2355840-2608-84120	14688424	"Mariana Heeled Sandal"		$32.95	$8.24	https://static3.sd-assets.com/assets/images/001/310/995/MARIANA-HEELED-SANDAL-HD2355840-2608_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/310/995/MARIANA-HEELED-SANDAL-HD2355840-2608_B_F3Q-original.jpg	https://www.shoedazzle.com/products/MARIANA-HEELED-SANDAL-HD2355840-2608	"out of stock"	"Fashion > Shoes > Sandals > Mule"	187	new	HD2355840-2608-84120	ShoeDazzle	"Rugby Tan"	12	female		"Mariana Heeled Sandal"	HD2355840-2608	$32.95	5	47	$16.48	$13.18		06/22/2023	614	0	1	https://static3.sd-assets.com/assets/images/001/310/320/MARIANA-HEELED-SANDAL-HD2355840-2608_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/310/595/MARIANA-HEELED-SANDAL-HD2355840-2608_C_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/310/665/MARIANA-HEELED-SANDAL-HD2355840-2608_C_CONTENT3-original.jpg		HD2355840-2608	87.7		
WE2355848-2990-84120	14689318	"Azure Platform Sandal"		$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/313/395/AZURE-PLATFORM-SANDAL-WE2355848-2990_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/313/395/AZURE-PLATFORM-SANDAL-WE2355848-2990_B_F3Q-original.jpg	https://www.shoedazzle.com/products/AZURE-PLATFORM-SANDAL-WE2355848-2990	"out of stock"	"Fashion > Shoes > Sandals > Wedge"	187	new	WE2355848-2990-84120	ShoeDazzle	"Leather Brown"	12	female		"Azure Platform Sandal"	WE2355848-2990	$39.95	5	70	$19.98	$15.98		07/27/2023	1658	0	0	https://static3.sd-assets.com/assets/images/001/313/405/AZURE-PLATFORM-SANDAL-WE2355848-2990_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/313/410/AZURE-PLATFORM-SANDAL-WE2355848-2990_C_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/313/415/AZURE-PLATFORM-SANDAL-WE2355848-2990_C_CONTENT3-original.jpg		WE2355848-2990	59.2		
FA2356155-2640-83120	14727289	"Frida Slide Sandal"		$32.95	$8.24	https://static3.sd-assets.com/assets/images/001/351/326/Frida-Slide-Sandal-FA2356155-2640_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/351/326/Frida-Slide-Sandal-FA2356155-2640_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Frida-Slide-Sandal-FA2356155-2640	"out of stock"	"Fashion > Shoes > Sandals > Slide"	187	new	FA2356155-2640-83120	ShoeDazzle	Cognac	12	female		"Frida Slide Sandal"	FA2356155-2640	$32.95	5	54	$16.48	$13.18		06/19/2023	621	0	2	https://static3.sd-assets.com/assets/images/001/352/116/Frida-Slide-Sandal-FA2356155-2640_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/352/071/Frida-Slide-Sandal-FA2356155-2640_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/351/276/Frida-Slide-Sandal-FA2356155-2640_C_Content5-original.jpg		FA2356155-2640	22.2		
WE2355992-2600-83120	14728717	"Kiera Espadrille Wedge Sandal"		$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/319/980/Kiera-Espadrille-Wedge-Sandal-WE2355992-2600_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/319/980/Kiera-Espadrille-Wedge-Sandal-WE2355992-2600_A_FRONT-HERO-original.jpg	https://www.shoedazzle.com/products/Kiera-Espadrille-Wedge-Sandal-WE2355992-2600	"in stock"	"Fashion > Shoes > Sandals > Wedge"	187	new	WE2355992-2600-83120	ShoeDazzle	Camel	12	female		"Kiera Espadrille Wedge Sandal"	WE2355992-2600	$44.95	5	40	$22.48	$17.98		07/27/2023	1424	1	0	https://static3.sd-assets.com/assets/images/001/320/315/Kiera-Espadrille-Wedge-Sandal-WE2355992-2600_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/320/205/Kiera-Espadrille-Wedge-Sandal-WE2355992-2600_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/319/885/Kiera-Espadrille-Wedge-Sandal-WE2355992-2600_C_CONTENT2-original.jpg		WE2355992-2600	1424		
SK2146888-0001-83120	14729029	"Kayden Wedge Sneaker"		$42.95	$10.74	https://static3.sd-assets.com/assets/images/001/362/951/Kayden-Wedge-Sneaker-SK2146888-0001_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/362/951/Kayden-Wedge-Sneaker-SK2146888-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Kayden-Wedge-Sneaker-SK2146888-0001	"in stock"	"Fashion > Shoes > Sneakers > High Top"	187	new	SK2146888-0001-83120	ShoeDazzle	Black	12	female		"Kayden Wedge Sneaker"	SK2146888-0001	$42.95	5	37	$21.48	$17.18		08/29/2023	3150	67	1	https://static3.sd-assets.com/assets/images/001/362/546/Kayden-Wedge-Sneaker-SK2146888-0001_C_Content5-original.jpg	https://static3.sd-assets.com/assets/images/001/362/621/Kayden-Wedge-Sneaker-SK2146888-0001_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/362/746/Kayden-Wedge-Sneaker-SK2146888-0001_C_Content3-original.jpg		SK2146888-0001	150		
BS2356634-2150-84120	15038985	"ARDEN CHELSEA BOOTIE"		$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/367/926/ARDEN-CHELSEA-BOOTIE-BS2356634-2150_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/367/926/ARDEN-CHELSEA-BOOTIE-BS2356634-2150_C_Content1-original.jpg	https://www.shoedazzle.com/products/ARDEN-CHELSEA-BOOTIE-BS2356634-2150	"in stock"	"Fashion > Shoes > Boots & Booties > Booties"		new	BS2356634-2150-84120	ShoeDazzle	SAND	12	female		"ARDEN CHELSEA BOOTIE"	BS2356634-2150	$49.95	5	35	$24.98	$19.98		08/30/2023	1903	92	2	https://static3.sd-assets.com/assets/images/001/367/661/ARDEN-CHELSEA-BOOTIE-BS2356634-2150_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/367/806/ARDEN-CHELSEA-BOOTIE-BS2356634-2150_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/367/631/ARDEN-CHELSEA-BOOTIE-BS2356634-2150_C_Content2-original.jpg		BS2356634-2150	38.8		
BS2356611-8239-84120	15039175	"Faye Pointed Toe Bootie"		$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/364/801/FAYE-POINTED-TOE-BOOTIE-BS2356611-8239_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/364/801/FAYE-POINTED-TOE-BOOTIE-BS2356611-8239_C_B3Q-original.jpg	https://www.shoedazzle.com/products/FAYE-POINTED-TOE-BOOTIE-BS2356611-8239	"in stock"	"Fashion > Shoes > Boots & Booties > Cowboy & Western"	187	new	BS2356611-8239-84120	ShoeDazzle	"Angel Falls Blue"	12	female		"Faye Pointed Toe Bootie"	BS2356611-8239	$49.95	5	28	$24.98	$19.98		07/28/2023	870	34	0	https://static3.sd-assets.com/assets/images/001/364/786/FAYE-POINTED-TOE-BOOTIE-BS2356611-8239_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/364/796/FAYE-POINTED-TOE-BOOTIE-BS2356611-8239_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/364/806/FAYE-POINTED-TOE-BOOTIE-BS2356611-8239_C_Content3-original.jpg		BS2356611-8239	17.8		
BS2356698-0201-83065	16681926	"Rosamund Block Heeled Bootie"		$42.95	$10.74	https://static3.sd-assets.com/assets/images/001/364/831/Rosamund-Block-Heeled-Bootie-BS1828519-0201_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/364/831/Rosamund-Block-Heeled-Bootie-BS1828519-0201_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Rosamund-Block-Heeled-Bootie-BS1828519-0201	"out of stock"	"Fashion > Shoes > Boots & Booties > Booties"		new	BS2356698-0201-83065	ShoeDazzle	Silver	6.5	female		"Rosamund Block Heeled Bootie"	BS2356698-0201	$42.95	5	23	$21.48	$17.18		07/28/2023	1349	0	1	https://static3.sd-assets.com/assets/images/001/364/846/Rosamund-Block-Heeled-Bootie-BS1828519-0201_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/364/841/Rosamund-Block-Heeled-Bootie-BS1828519-0201_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/364/836/Rosamund-Block-Heeled-Bootie-BS1828519-0201_C_Content3-original.jpg		BS2356698-0201	"38.5 Wide Width Available"	"Wide Width Available"	
FB2356700-5591-81065	16688871	"Rylan Flat Boot"		$52.95	$13.24	https://static3.sd-assets.com/assets/images/001/362/911/Rylan-Flat-Boot-FB2356546-5591_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/362/911/Rylan-Flat-Boot-FB2356546-5591_C_Content2-original.jpg	https://www.shoedazzle.com/products/Rylan-Flat-Boot-FB2356546-5591	"out of stock"	"Fashion > Shoes > Boots & Booties > Slouch"	187	new	FB2356700-5591-81065	ShoeDazzle	Cubb	6.5	female		"Rylan Flat Boot"	FB2356700-5591	$52.95	5	33	$26.48	$21.18		07/28/2023	1985	0	0	https://static3.sd-assets.com/assets/images/001/362/896/Rylan-Flat-Boot-FB2356546-5591_C_b3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/362/701/Rylan-Flat-Boot-FB2356546-5591_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/363/336/Rylan-Flat-Boot-FB2356546-5591_D_Foot-original.jpg		FB2356700-5591	"56.7 Wide Calf Available"		"Wide Calf Available"
FB2356502-2150-81065	16689176	"Tillie Western Boot"		$54.95	$13.74	https://static3.sd-assets.com/assets/images/001/360/101/Tillie-Flat-Boot-FB2356501-2150_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/360/101/Tillie-Flat-Boot-FB2356501-2150_C_Content2-original.jpg	https://www.shoedazzle.com/products/Tillie-Flat-Boot-FB2356501-2150	"out of stock"	"Fashion > Shoes > Boots & Booties > Cowboy & Western"	187	new	FB2356502-2150-81065	ShoeDazzle	Sand	6.5	female		"Tillie Western Boot"	FB2356502-2150	$54.95	5	17	$27.48	$21.98		07/27/2023	2414	0	1	https://static3.sd-assets.com/assets/images/001/360/091/Tillie-Flat-Boot-FB2356501-2150_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/360/086/Tillie-Flat-Boot-FB2356501-2150_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/360/106/Tillie-Flat-Boot-FB2356501-2150_C_Content4-original.jpg		FB2356502-2150	"172.4 Wide Calf Available"		"Wide Calf Available"
FT2356671-0001-83120	16714841	"Drew Lug Sole Loafer"		$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/364/736/Drew-Lug-Sole-Loafer-FT2356671-0001_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/364/736/Drew-Lug-Sole-Loafer-FT2356671-0001_C_Content2-original.jpg	https://www.shoedazzle.com/products/Drew-Lug-Sole-Loafer-FT2356671-0001	"in stock"	"Fashion > Shoes > Flats > Loafer"	187	new	FT2356671-0001-83120	ShoeDazzle	Black	12	female		"Drew Lug Sole Loafer"	FT2356671-0001	$44.95	5	14	$22.48	$17.98		08/29/2023	4829	200	1	https://static3.sd-assets.com/assets/images/001/364/756/Drew-Lug-Sole-Loafer-FT2356671-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/364/746/Drew-Lug-Sole-Loafer-FT2356671-0001_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/364/751/Drew-Lug-Sole-Loafer-FT2356671-0001_C_Content3-original.jpg		FT2356671-0001	172.5		
FT2356670-8301-83120	16714906	"Colette Lug Sole Loafer"		$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/360/376/Colette-Lug-Sole-Loafer-FT2356670-8301_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/360/376/Colette-Lug-Sole-Loafer-FT2356670-8301_C_Content1-original.jpg	https://www.shoedazzle.com/products/Colette-Lug-Sole-Loafer-FT2356670-8301	"in stock"	"Fashion > Shoes > Flats > Loafer"	187	new	FT2356670-8301-83120	ShoeDazzle	"Black Croc"	12	female		"Colette Lug Sole Loafer"	FT2356670-8301	$39.95	5	20	$19.98	$15.98		08/29/2023	3813	143	1	https://static3.sd-assets.com/assets/images/001/360/451/Colette-Lug-Sole-Loafer-FT2356670-8301_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/360/421/Colette-Lug-Sole-Loafer-FT2356670-8301_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/366/446/Colette-Lug-Sole-Loafer-FT2356670-8301_D_Foot-original.jpg		FT2356670-8301	181.6		
FT2356670-1746-83120	16715001	"Colette Lug Sole Loafer"		$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/361/396/Colette-Lug-FT2356670-1746_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/361/396/Colette-Lug-FT2356670-1746_C_CONTENT1-original.jpg	https://www.shoedazzle.com/products/Colette-Lug-FT2356670-1746	"in stock"	"Fashion > Shoes > Flats > Loafer"	187	new	FT2356670-1746-83120	ShoeDazzle	"Lt Camel"	12	female		"Colette Lug Sole Loafer"	FT2356670-1746	$39.95	5	34	$19.98	$15.98		08/29/2023	2712	111	0	https://static3.sd-assets.com/assets/images/001/361/261/Colette-Lug-FT2356670-1746_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/361/271/Colette-Lug-FT2356670-1746_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/361/331/Colette-Lug-FT2356670-1746_C_CONTENT2-original.jpg		FT2356670-1746	77.5		
BS2149446-0001-83120	16715266	"Candide Platform Chelsea Boot"		$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/359/331/Candide-Platform-Chelsea-Boot-BS2149446-0001_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/359/331/Candide-Platform-Chelsea-Boot-BS2149446-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Candide-Platform-Chelsea-Boot-BS2149446-0001	"in stock"	"Fashion > Shoes > Boots & Booties > Moto"	187	new	BS2149446-0001-83120	ShoeDazzle	Black	12	female		"Candide Platform Chelsea Boot"	BS2149446-0001	$49.95	5	24	$24.98	$19.98		08/29/2023	3607	59	0	https://static3.sd-assets.com/assets/images/001/359/351/Candide-Platform-Chelsea-Boot-BS2149446-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/359/346/Candide-Platform-Chelsea-Boot-BS2149446-0001_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/359/316/Candide-Platform-Chelsea-Boot-BS2149446-0001_C_Content2-original.jpg		BS2149446-0001	171.8		
